,ville_rechercher,ville_précise,hotel,url,note,description,latitutde,longitude,2022-11-23 03:00:00,2022-11-24 03:00:00,2022-11-25 03:00:00,2022-11-26 03:00:00,2022-11-27 03:00:00
443,Bayonne,Bayonne,T3 avec sa terrasse ensoleillée,https://www.booking.com/hotel/fr/t3-avec-sa-terrasse-ensoleillee.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=cc2f8ac97dcf0123&srepoch=1669146260&from=searchresults#hotelTmpl,"8,8","Doté d'une terrasse et offrant une vue sur le jardin, le T3 avec sa terrasse ensoleillée est situé à Bayonne, à 27 km de l'église Saint-Jean-Baptiste et à 41 km de la gare d'Hendaye. Doté d'un parking privé gratuit, l'établissement se trouve à 17 km de la gare de Biarritz-La Négresse et à 27 km de celle de Saint-Jean-de-Luz.",43.50708131,-1.47534745,14.63,10.95,12.05,10.13,8.94
444,Bayonne,Bayonne,Hôtel Le Bayonne,https://www.booking.com/hotel/fr/le-bayonne-ha-tel.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=cc2f8ac97dcf0123&srepoch=1669146260&from=searchresults#hotelTmpl,"7,8",Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel Le Bayonne ! ,43.4850262,-1.47537053,14.63,10.95,12.05,10.13,8.94
445,Bayonne,Bayonne,Temporesidence Cathedrale,https://www.booking.com/hotel/fr/temporesidence-cathedrale.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=cc2f8ac97dcf0123&srepoch=1669146260&from=searchresults#hotelTmpl,"7,9",Vous pouvez bénéficier d'une réduction Genius dans l'établissement Temporesidence Cathedrale ! ,43.48954193,-1.47812448,14.63,10.95,12.05,10.13,8.94
446,Bayonne,Bayonne,ibis Bayonne Centre,https://www.booking.com/hotel/fr/ibis-bayonne.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=cc2f8ac97dcf0123&srepoch=1669146260&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7,8","Situé à 5 minutes à pied du centre de Bayonne, l'ibis Bayonne Centre se trouve sur les rives de l'Adour, à seulement 600 mètres de la gare ferroviaire, et propose une terrasse meublée. Vous bénéficierez gratuitement d'une connexion Wi-Fi disponible dans l'ensemble de l'établissement.",43.492713,-1.465659,14.63,10.95,12.05,10.13,8.94
447,Bayonne,Bayonne,Bayonne en plein cœur Centre Historique 2 chambres,https://www.booking.com/hotel/fr/bayonne-en-plein-coeur-centre-historique-2-chambres.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=cc2f8ac97dcf0123&srepoch=1669146260&from=searchresults#hotelTmpl,"8,9","Doté d'une connexion Wi-Fi gratuite et offrant une vue sur la ville, le Bayonne en plein cœur Centre Historique 2 chambres est un hébergement situé à Bayonne. L'établissement se trouve à 22 km de l'église Saint-Jean-Baptiste et à 36 km de la gare d'Hendaye.",43.4890699,-1.4755226,14.63,10.95,12.05,10.13,8.94
448,Bayonne,Bayonne,Temporesidence Chateauneuf,https://www.booking.com/hotel/fr/temporesidence-chateauneuf.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=cc2f8ac97dcf0123&srepoch=1669146260&from=searchresults#hotelTmpl,"7,3",Vous pouvez bénéficier d'une réduction Genius dans l'établissement Temporesidence Chateauneuf ! ,43.48991068,-1.47314027,14.63,10.95,12.05,10.13,8.94
449,Bayonne,Bayonne,Le Chalet d'Amou,https://www.booking.com/hotel/fr/le-chalet-d-amou.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=cc2f8ac97dcf0123&srepoch=1669146260&from=searchresults#hotelTmpl,"8,3","Le Chalet d'Amou propose un hébergement avec connexion Wi-Fi gratuite à Bayonne, à 15 km de la gare de Biarritz-La Négresse, à 25 km de la gare de Saint-Jean-de-Luz et à 26 km de l'église Saint-Jean-Baptiste.",43.4956373,-1.4657317,14.63,10.95,12.05,10.13,8.94
450,Biarritz,"Centre de Biarritz, Biarritz","La Casa Cosy, Appart'Hôtel",https://www.booking.com/hotel/fr/la-casa-cosy-biarritz.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=18088ac90c390319&srepoch=1669146260&from_beach_sr=1&beach_sr_walking_distance=287&from=searchresults#hotelTmpl,"8,8","Situé dans le centre de Biarritz, à 500 mètres de la plage de la Côte des Basques et de la Grande Plage, l'établissement La Casa Cosy, Appart'Hôtel propose des hébergements avec une connexion Wi-Fi gratuite et un balcon.",43.480333,-1.5625479,14.9,10.89,11.83,10.5,9.45
451,Biarritz,Biarritz,Cosy 1br with terrace and parking in Biarritz 5 min to the beach - Welkeys,https://www.booking.com/hotel/fr/cosy-1br-with-terrace-and-parking-in-biarritz-5-min-to-the-beach-welkeys.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=18088ac90c390319&srepoch=1669146260&from_beach_sr=1&beach_sr_walking_distance=284&from=searchresults#hotelTmpl,"8,4","Doté d'une connexion Wi-Fi et d'un parking privé gratuits, le Cosy 1br propose un hébergement avec terrasse à Biarritz, à 5 minutes de la plage - Welkeys et à seulement 400 mètres de la plage de la Côte des Basques. L'établissement se trouve à 2,8 km de la gare de Biarritz-La Négresse et à 17 km de celle de Saint-Jean-de-Luz.",43.4711003,-1.5661007,14.9,10.89,11.83,10.5,9.45
452,Biarritz,Biarritz,Les Terrasses de Marbella - à 350 m de la plage,https://www.booking.com/hotel/fr/les-terrasses-de-marbella-a-350-m-de-la-plage.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=18088ac90c390319&srepoch=1669146260&from_beach_sr=1&beach_sr_walking_distance=148&from=searchresults#hotelTmpl,"8,0","Doté d'une connexion Wi-Fi et d'un parking privé gratuits, l'établissement Les Terrasses de Marbella - à 350 m de la plage est situé à Biarritz, à seulement 100 mètres de la plage de la Côte des Basques. Situé à 400 mètres de la plage de Marbella, il dispose d'un barbecue.",43.4687235,-1.5700221,14.9,10.89,11.83,10.5,9.45
453,Biarritz,"Centre de Biarritz, Biarritz",Hôtel Les Baigneuses de Biarritz,https://www.booking.com/hotel/fr/le-caritz.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=18088ac90c390319&srepoch=1669146260&from_beach_sr=1&beach_sr_walking_distance=37&from=searchresults#hotelTmpl,"7,9","Agrémenté d’une terrasse, l’Hôtel Les Baigneuses de Biarritz vous accueille au cœur de Biarritz, face à l’océan Atlantique, à seulement 50 mètres de la plage du Port Vieux. Cet hôtel propose une connexion Wi-Fi gratuite et des hébergements offrant une vue sur la mer.",43.48230843,-1.56681105,14.9,10.89,11.83,10.5,9.45
454,Biarritz,"Centre de Biarritz, Biarritz",Hôtel Le Windsor Biarritz,https://www.booking.com/hotel/fr/inter-windsor.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=18088ac90c390319&srepoch=1669146260&from_beach_sr=1&beach_sr_walking_distance=34&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,4",Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel Le Windsor Biarritz ! ,43.48437426,-1.55863568,14.9,10.89,11.83,10.5,9.45
455,Biarritz,"Centre de Biarritz, Biarritz","Hôtel Littéraire Jules Verne, BW Signature Collection",https://www.booking.com/hotel/fr/karitza-biarritz.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=18088ac90c390319&srepoch=1669146260&from_beach_sr=1&beach_sr_walking_distance=685&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,5","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel Littéraire Jules Verne, BW Signature Collection ! ",43.47853954,-1.5553996,14.9,10.89,11.83,10.5,9.45
456,Biarritz,"Centre de Biarritz, Biarritz",Radisson Blu Hotel Biarritz,https://www.booking.com/hotel/fr/radisson-blu-hotel-biarritz.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=18088ac90c390319&srepoch=1669146260&from_beach_sr=1&beach_sr_walking_distance=134&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7,4","Situé dans le centre de Biarritz, le Radisson Blu Hotel Biarritz surplombe la plage de surf Côte des Basques. Dans les environs, vous trouverez des lieux de vie nocturne, des bars à tapas, un casino, un marché local et le musée de la marine. Cet établissement 4 étoiles propose une piscine extérieure sur le toit, une salle de sport, ainsi qu'un spa où vous pourrez profiter de massages, de soins du visage ou du corps, d'un hammam et d'un sauna moyennant des frais supplémentaires.",43.47827192,-1.56469077,14.9,10.89,11.83,10.5,9.45
457,Biarritz,"Centre de Biarritz, Biarritz","L'Etape, 2ch, 250m Gde Plage, tt à pieds, Parking couvert",https://www.booking.com/hotel/fr/etape-2ch-parking-250m-gde-plage-tt-a-pieds.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=18088ac90c390319&srepoch=1669146260&from_beach_sr=1&beach_sr_walking_distance=243&from=searchresults#hotelTmpl,"9,2","Doté d'une connexion Wi-Fi et d'un parking privé gratuits, L'Etape, 2ch, 250m Gde Plage, tt à pieds, Parking couvert est situé à Biarritz, à seulement 250 mètres de la Grande Plage. Cet appartement se trouve à 400 mètres de la médiathèque et à 700 mètres de l'hôtel de ville de Biarritz.",43.4835903,-1.5561522,14.9,10.89,11.83,10.5,9.45
458,Biarritz,Biarritz,Hôtel Le Biarritz,https://www.booking.com/hotel/fr/hotellebiarritz.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=18088ac90c390319&srepoch=1669146260&from_beach_sr=1&beach_sr_walking_distance=233&from=searchresults#hotelTmpl,"7,6",Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel Le Biarritz ! ,43.46889876,-1.5685612,14.9,10.89,11.83,10.5,9.45
459,Biarritz,Biarritz,Welkeys Apartment - Pellot,https://www.booking.com/hotel/fr/welkeys-pellot.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=18088ac90c390319&srepoch=1669146260&from_beach_sr=1&beach_sr_walking_distance=286&from=searchresults#hotelTmpl,"8,0",Vous pouvez bénéficier d'une réduction Genius dans l'établissement Welkeys Apartment - Pellot ! ,43.4849837,-1.5541962,14.9,10.89,11.83,10.5,9.45
460,Biarritz,Biarritz,Best Western Kemaris,https://www.booking.com/hotel/fr/best-western-kemaris.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=18088ac90c390319&srepoch=1669146260&from_beach_sr=1&beach_sr_walking_distance=360&from=searchresults#hotelTmpl,"8,2","Alliant un environnement animé, de nombreux équipements et une ambiance chaleureuse, l'hôtel Best Western Kemaris présente une architecture typique du Pays basque.",43.4765027,-1.56245649,14.9,10.89,11.83,10.5,9.45
461,Biarritz,Biarritz,Résidence Mer & Golf Eugénie,https://www.booking.com/hotel/fr/residence-mer-et-golf-eugenie.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=18088ac90c390319&srepoch=1669146260&from_beach_sr=1&beach_sr_walking_distance=125&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7,5",Vous pouvez bénéficier d'une réduction Genius dans l'établissement Résidence Mer & Golf Eugénie ! ,43.46963652,-1.56949058,14.9,10.89,11.83,10.5,9.45
462,Biarritz,"Centre de Biarritz, Biarritz",Hotel de La Plage - Nouvel Etablissement,https://www.booking.com/hotel/fr/de-la-plage-biarritz.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=18088ac90c390319&srepoch=1669146260&from_beach_sr=1&beach_sr_walking_distance=14&from=searchresults#hotelTmpl,"9,3","L'Hôtel de la Plage vous accueille à Biarritz, en face de l'océan et à seulement 50 mètres de la plage du vieux-port. Il propose des chambres dotées d'une télévision à écran plat et d'une connexion Wi-Fi gratuite. La gare se trouve à 10 minutes en voiture.",43.48213327,-1.56753056,14.9,10.89,11.83,10.5,9.45
463,Biarritz,"Centre de Biarritz, Biarritz",Hôtel Au Bon Coin,https://www.booking.com/hotel/fr/au-bon-coin-biarritz.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=18088ac90c390319&srepoch=1669146260&from_beach_sr=1&beach_sr_walking_distance=466&from=searchresults#hotelTmpl,"9,3",Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel Au Bon Coin ! ,43.4821737,-1.5541904,14.9,10.89,11.83,10.5,9.45
464,Biarritz,"Centre de Biarritz, Biarritz",Résidence Vacances Bleues Le Grand Large,https://www.booking.com/hotel/fr/le-grand-large-biarritz.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=18088ac90c390319&srepoch=1669146260&from_beach_sr=1&beach_sr_walking_distance=67&from=searchresults#hotelTmpl,"8,0",Vous pouvez bénéficier d'une réduction Genius dans l'établissement Résidence Vacances Bleues Le Grand Large ! ,43.48065123,-1.56534523,14.9,10.89,11.83,10.5,9.45
465,Biarritz,Biarritz,Résidence Victoria Surf,https://www.booking.com/hotel/fr/residence-victoria-surf-victoria-management.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=18088ac90c390319&srepoch=1669146260&from_beach_sr=1&beach_sr_walking_distance=104&from=searchresults#hotelTmpl,"7,9","Installée dans le centre de Biarritz, la Résidence Victoria Surf dispose de studios indépendants donnant sur la plage principale. Elle possède une piscine extérieure avec une pataugeoire pour les enfants.",43.48474402,-1.55708939,14.9,10.89,11.83,10.5,9.45
466,Biarritz,Biarritz,Sure Hotel by Best Western Biarritz Aeroport,https://www.booking.com/hotel/fr/amaryshotel.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=18088ac90c390319&srepoch=1669146260&from_beach_sr=1&beach_sr_walking_distance=2376&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7,7","Le Sure Hotel by Best Western Biarritz Aeroport vous accueille au cœur du Pays basque, à 3 km du centre de Biarritz et de ses plages. La connexion Wi-Fi et le stationnement sont gratuits.",43.4722079,-1.53489947,14.9,10.89,11.83,10.5,9.45
467,Biarritz,"Centre de Biarritz, Biarritz",Hôtel Cosmopolitain,https://www.booking.com/hotel/fr/palacito.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=18088ac90c390319&srepoch=1669146260&from_beach_sr=1&beach_sr_walking_distance=152&from=searchresults#hotelTmpl,"8,3",Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel Cosmopolitain ! ,43.482179,-1.56183958,14.9,10.89,11.83,10.5,9.45
468,Biarritz,"Centre de Biarritz, Biarritz",Outsite Coliving Biarritz,https://www.booking.com/hotel/fr/outsite-coliving-biarrtiz.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=18088ac90c390319&srepoch=1669146260&from_beach_sr=1&beach_sr_walking_distance=282&from=searchresults#hotelTmpl,"7,9",Vous pouvez bénéficier d'une réduction Genius dans l'établissement Outsite Coliving Biarritz ! ,43.479357,-1.562543,14.9,10.89,11.83,10.5,9.45
469,Biarritz,"Centre de Biarritz, Biarritz",Hôtel Les Alizés,https://www.booking.com/hotel/fr/les-alizes.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=18088ac90c390319&srepoch=1669146260&from_beach_sr=1&beach_sr_walking_distance=82&from=searchresults#hotelTmpl,"6,9","Situé à seulement 100 mètres de la plage du Port-Vieux et à 450 mètres du rocher de la Vierge, l’Hôtel Les Alizés se trouve dans une rue animée de Biarritz, avec de nombreux bars et restaurants à proximité. Il propose des chambres avec une connexion Wi-Fi gratuite.",43.48214495,-1.56628937,14.9,10.89,11.83,10.5,9.45
470,Biarritz,"Centre de Biarritz, Biarritz",La Maison du Lierre,https://www.booking.com/hotel/fr/la-maison-du-lierre.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=18088ac90c390319&srepoch=1669146260&from_beach_sr=1&beach_sr_walking_distance=370&from=searchresults#hotelTmpl,"8,8",Vous pouvez bénéficier d'une réduction Genius dans l'établissement La Maison du Lierre ! ,43.48013354,-1.56076133,14.9,10.89,11.83,10.5,9.45
